44184,The Trapeze Swinger,spotify:track:3JNx8ciELjwZmQvO5LznkY,spotify:artist:4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,spotify:album:5Fxg2d20Xj6jhg99nK9IOG,Live At Third Man Records,1,464578,neo mellow,7/26/2019,7.74,song36185,8D59,song8D59,465,07:45
44185,The Desert Babbler,spotify:track:0NDh47NbNN3LeB2fgciqmo,spotify:artist:4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,spotify:album:5Fxg2d20Xj6jhg99nK9IOG,Live At Third Man Records,2,260001,neo mellow,7/26/2019,4.33,song36186,8D5A,song8D5A,260,04:20
44186,Wolves (Song of the Shepherdâ€™s Dog),spotify:track:6xRMbsusOqh7DI6iV7rAxh,spotify:artist:4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,spotify:album:5Fxg2d20Xj6jhg99nK9IOG,Live At Third Man Records,3,246463,stomp and holler,7/26/2019,4.11,song36187,8D5B,song8D5B,246,04:06
44187,Monkeys Uptown,spotify:track:4ggCjbxhpg4DGCFy7vrI55,spotify:artist:4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,spotify:album:5Fxg2d20Xj6jhg99nK9IOG,Live At Third Man Records,4,224944,indie folk,7/26/2019,3.75,song36188,8D5C,song8D5C,225,03:45
44188,"Sodom, South Georgia",spotify:track:7DQzt4rmBFCCcz37mmPVrI,spotify:artist:4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,spotify:album:5Fxg2d20Xj6jhg99nK9IOG,Live At Third Man Records,5,281178,indie pop,7/26/2019,4.69,song36189,8D5D,song8D5D,281,04:41
44189,Southern Anthem,spotify:track:27nQzOkswzF7J64jbkeiyY,spotify:artist:4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,spotify:album:5Fxg2d20Xj6jhg99nK9IOG,Live At Third Man Records,6,195075,indie pop,7/26/2019,3.25,song36190,8D5E,song8D5E,195,03:15
44190,Call Your Boys,spotify:track:1uKvuWe962MJwXqrfNIkuS,spotify:artist:4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,spotify:album:5Fxg2d20Xj6jhg99nK9IOG,Live At Third Man Records,7,231940,indie folk,7/26/2019,3.87,song36191,8D5F,song8D5F,232,03:52
44191,Winter Prayers,spotify:track:3Mzch2k2etcz6LLCpVoB7X,spotify:artist:4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,spotify:album:5Fxg2d20Xj6jhg99nK9IOG,Live At Third Man Records,8,249170,indie folk,7/26/2019,4.15,song36192,8D60,song8D60,249,04:09
44192,Song In Stone,spotify:track:3Jt3nG0EojhRHPpHl2iWM5,spotify:artist:4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,spotify:album:5Fxg2d20Xj6jhg99nK9IOG,Live At Third Man Records,9,199599,stomp and holler,7/26/2019,3.33,song36193,8D61,song8D61,200,03:20
44193,Naked As We Came,spotify:track:2mwq8vjv4Qi3I73aoIAuO1,spotify:artist:4M5nCE77Qaxayuhp3fVn4V,Iron & Wine,spotify:album:5Fxg2d20Xj6jhg99nK9IOG,Live At Third Man Records,10,153605,indie pop,7/26/2019,2.56,song36194,8D62,song8D62,154,02:34
44194,What Heaven's Left,spotify:track:0zCkslybT4Ixl8jtvc7k1b,spotify:artist:1OmdWpAh1pucAuZPzJaxIJ,Calexico,spotify:album:20K8u0Rc42L2SPy3DxTGRe,Years to Burn,1,292448,stomp and holler,6/14/2019,4.87,song36195,8D63,song8D63,292,04:52
44195,Midnight Sun,spotify:track:58u2SPkRXXIOFnT9vDYek3,spotify:artist:1OmdWpAh1pucAuZPzJaxIJ,Calexico,spotify:album:20K8u0Rc42L2SPy3DxTGRe,Years to Burn,2,254506,stomp and holler,6/14/2019,4.24,song36196,8D64,song8D64,255,04:15
44196,Father Mountain,spotify:track:2pYHFktjBq3CYdiWO02GAQ,spotify:artist:1OmdWpAh1pucAuZPzJaxIJ,Calexico,spotify:album:20K8u0Rc42L2SPy3DxTGRe,Years to Burn,3,174048,stomp and holler,6/14/2019,2.9,song36197,8D65,song8D65,174,02:54
44197,Outside El Paso,spotify:track:2vS3Sdd4UtwRZDHHEgIBNV,spotify:artist:1OmdWpAh1pucAuZPzJaxIJ,Calexico,spotify:album:20K8u0Rc42L2SPy3DxTGRe,Years to Burn,4,111626,indie pop,6/14/2019,1.86,song36198,8D66,song8D66,112,01:52
44198,Follow the Water,spotify:track:0cPjk4ed7FYznDn8nrpPDv,spotify:artist:1OmdWpAh1pucAuZPzJaxIJ,Calexico,spotify:album:20K8u0Rc42L2SPy3DxTGRe,Years to Burn,5,225525,stomp and holler,6/14/2019,3.76,song36199,8D67,song8D67,226,03:46
44199,The Bitter Suite (PÃ¡jaro / Evil Eye / Tennessee Train),spotify:track:4yyEaxfSwsHUFziwJFkCfD,spotify:artist:1OmdWpAh1pucAuZPzJaxIJ,Calexico,spotify:album:20K8u0Rc42L2SPy3DxTGRe,Years to Burn,6,495498,indie folk,6/14/2019,8.26,song36200,8D68,song8D68,495,08:15
44200,Years to Burn,spotify:track:4wap5Wjh5NNJ1gorcMfIpu,spotify:artist:1OmdWpAh1pucAuZPzJaxIJ,Calexico,spotify:album:20K8u0Rc42L2SPy3DxTGRe,Years to Burn,7,187498,stomp and holler,6/14/2019,3.12,song36201,8D69,song8D69,187,03:07
44201,In Your Own Time,spotify:track:1KHvHKogY5K9HrKf9J5u1C,spotify:artist:1OmdWpAh1pucAuZPzJaxIJ,Calexico,spotify:album:20K8u0Rc42L2SPy3DxTGRe,Years to Burn,8,189290,indie folk,6/14/2019,3.15,song36202,8D6A,song8D6A,189,03:09
44202,Lighthouse (Live) - Remastered,spotify:track:5qx5ZOEuU108rvHzTKWVLJ,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",1,260961,mellow gold,7/16/2020,4.35,song36203,8D6B,song8D6B,261,04:21
44203,Riding On A Railroad (Live) - Remastered,spotify:track:04pKqPnab8J5KJ8gDGAjdL,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",2,173954,singer-songwriter,7/16/2020,2.9,song36204,8D6C,song8D6C,174,02:54
44204,Secret O' Life (Live) - Remastered,spotify:track:6zxJlHMgxxTgoyjVjFwvnz,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",3,242156,soft rock,7/16/2020,4.04,song36205,8D6D,song8D6D,242,04:02
44205,Gorilla (Live) - Remastered,spotify:track:3MPIJ2NoiR0JPZzk8ZvLWi,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",4,240060,singer-songwriter,7/16/2020,4,song36206,8D6E,song8D6E,240,04:00
44206,Shower The People (Live) - Remastered,spotify:track:1PtPlG1qck9NeD5EMvZj4D,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",5,261356,mellow gold,7/16/2020,4.36,song36207,8D6F,song8D6F,261,04:21
44207,Honey Don't Leave LA (Live) - Remastered,spotify:track:7HrnvZIBjIovkDgvkWfABj,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",6,209134,folk rock,7/16/2020,3.49,song36208,8D70,song8D70,209,03:29
44208,Bartender's Blues (Live) - Remastered,spotify:track:11qvBEt65sSNfGTTACSQ9y,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",7,247564,folk,7/16/2020,4.13,song36209,8D71,song8D71,248,04:08
44209,Roadrunner (Live) - Remastered,spotify:track:0y4b1YCOU36zjDS3jtVMHt,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",8,179392,rock,7/16/2020,2.99,song36210,8D72,song8D72,179,02:59
44210,Anywhere Like Heaven (Live) - Remastered,spotify:track:1h9OEJpitK2KCYud5DmJfT,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",9,181427,mellow gold,7/16/2020,3.02,song36211,8D73,song8D73,181,03:01
44211,Mexico (Live) - Remastered,spotify:track:0QUGq3xwdvCVWGWgypcZPs,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",10,242764,singer-songwriter,7/16/2020,4.05,song36212,8D74,song8D74,243,04:03
44212,Walking Man (Live) - Remastered,spotify:track:0JZI6Y7Lpvk26hADiwD1ow,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",11,212749,rock,7/16/2020,3.55,song36213,8D75,song8D75,213,03:33
44213,Fire And Rain (Live) - Remastered,spotify:track:15tXaYUF3MsKa1jMna6PKE,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",12,280131,classic rock,7/16/2020,4.67,song36214,8D76,song8D76,280,04:40
44214,Carolina In My Mind (Live) - Remastered,spotify:track:4iHvqiINiBrcLonfzuX90L,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",13,280921,singer-songwriter,7/16/2020,4.68,song36215,8D77,song8D77,281,04:41
44215,Family Man (Live) - Remastered,spotify:track:1wxIS1LbSm9AwCYu6D4VUx,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",14,215240,folk rock,7/16/2020,3.59,song36216,8D78,song8D78,215,03:35
44216,"Hello, Old Friend (Live) - Remastered",spotify:track:1bTfc4O78Fo1YENDsWB0RJ,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",15,196769,rock,7/16/2020,3.28,song36217,8D79,song8D79,197,03:17
44217,Everybody Has The Blues (Live) - Remastered,spotify:track:7rB4gyc7wHfcZN5QNnNCj0,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",16,117387,mellow gold,7/16/2020,1.96,song36218,8D7A,song8D7A,117,01:57
44218,Dance (Live) - Remastered,spotify:track:6IJvRRyp4swJsCggVdWIKl,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",17,145701,singer-songwriter,7/16/2020,2.43,song36219,8D7B,song8D7B,146,02:26
44219,"Hey Mister, That's Me Up On The Jukebox (Live) - Remastered",spotify:track:7c8vStR3lwMqvF9s4MpNFR,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",18,245164,soft rock,7/16/2020,4.09,song36220,8D7C,song8D7C,245,04:05
44220,I Was A Fool To Care (Live) - Remastered,spotify:track:0Jn4jgL9ES8vblqmEfnpgt,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",19,259655,rock,7/16/2020,4.33,song36221,8D7D,song8D7D,260,04:20
44221,How Sweet It Is (Live) - Remastered,spotify:track:7aIKxdQBRvrHZP0mcguLt2,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",20,237691,rock,7/16/2020,3.96,song36222,8D7E,song8D7E,238,03:58
44222,Money Machine (Live) - Remastered,spotify:track:43nhZuEyQKjSxDkmwt087k,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",21,522865,soft rock,7/16/2020,8.71,song36223,8D7F,song8D7F,523,08:43
44223,Steamroller (Live) - Remastered,spotify:track:3PXJCaEDCpX7D2yTnSe3Lk,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",22,390470,singer-songwriter,7/16/2020,6.51,song36224,8D80,song8D80,390,06:30
44224,Sweet Baby James (Live) - Remastered,spotify:track:6O235yNOViLACgUVBBUYgR,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:77TC8U4exw5zgw2yudHhE7,"Grey Days Rolling, Pittsburgh '76 [WDVE Broadcast (Remastered)]",23,215270,folk,7/16/2020,3.59,song36225,8D81,song8D81,215,03:35
44225,My Blue Heaven,spotify:track:0DTzNcTTUZRFhJqMcBh34s,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:0wwpYXYdn6MSrWHZv4nyFh,American Standard,1,163160,folk rock,2/28/2020,2.72,song36226,8D82,song8D82,163,02:43
44226,Moon River,spotify:track:46RxitOCzS5JhvDwongOS0,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:0wwpYXYdn6MSrWHZv4nyFh,American Standard,2,193213,rock,2/28/2020,3.22,song36227,8D83,song8D83,193,03:13
44227,Teach Me Tonight,spotify:track:2hVZIMjwyAWegOM0795wYx,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:0wwpYXYdn6MSrWHZv4nyFh,American Standard,3,178800,classic rock,2/28/2020,2.98,song36228,8D84,song8D84,179,02:59
44228,As Easy As Rolling Off A Log,spotify:track:1pGCEor5tqU6Jk783Gs39L,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:0wwpYXYdn6MSrWHZv4nyFh,American Standard,4,170426,classic rock,2/28/2020,2.84,song36229,8D85,song8D85,170,02:50
44229,Almost Like Being In Love,spotify:track:1R2eNme8jJ5QKHXQQApdKC,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:0wwpYXYdn6MSrWHZv4nyFh,American Standard,5,222573,soft rock,2/28/2020,3.71,song36230,8D86,song8D86,223,03:43
44230,"Sit Down, Youâ€™re Rockinâ€™ The Boat",spotify:track:0xRu9IgSv2VuGQ27se3fNZ,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:0wwpYXYdn6MSrWHZv4nyFh,American Standard,6,251013,classic rock,2/28/2020,4.18,song36231,8D87,song8D87,251,04:11
44231,The Nearness Of You,spotify:track:2bIzGu5WuGhhH1d5hU5Rmh,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:0wwpYXYdn6MSrWHZv4nyFh,American Standard,7,232346,singer-songwriter,2/28/2020,3.87,song36232,8D88,song8D88,232,03:52
44232,Youâ€™ve Got To Be Carefully Taught,spotify:track:0voioalGy7GVkuzCrdZpsT,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:0wwpYXYdn6MSrWHZv4nyFh,American Standard,8,146346,soft rock,2/28/2020,2.44,song36233,8D89,song8D89,146,02:26
44233,God Bless The Child,spotify:track:16eQQlzeHu2jVnopa59P2B,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:0wwpYXYdn6MSrWHZv4nyFh,American Standard,9,201760,folk rock,2/28/2020,3.36,song36234,8D8A,song8D8A,202,03:22
44234,Pennies From Heaven,spotify:track:2n7ObUjqWJ1k8GVhpHSbxM,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:0wwpYXYdn6MSrWHZv4nyFh,American Standard,10,172240,soft rock,2/28/2020,2.87,song36235,8D8B,song8D8B,172,02:52
44235,My Heart Stood Still,spotify:track:5NbEQEE3DUOVVyeD1VyHIL,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:0wwpYXYdn6MSrWHZv4nyFh,American Standard,11,207053,mellow gold,2/28/2020,3.45,song36236,8D8C,song8D8C,207,03:27
44236,Ol' Man River,spotify:track:1Kz5feZb5jE6skMT6R9vkd,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:0wwpYXYdn6MSrWHZv4nyFh,American Standard,12,173533,adult standards,2/28/2020,2.89,song36237,8D8D,song8D8D,174,02:54
44237,It's Only A Paper Moon,spotify:track:5hDZjGuwlmGEgbPf0yjj4z,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:0wwpYXYdn6MSrWHZv4nyFh,American Standard,13,191893,mellow gold,2/28/2020,3.2,song36238,8D8E,song8D8E,192,03:12
44238,The Surrey With The Fringe On Top,spotify:track:3kJJtv9juaxcspjbC1bNXT,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:0wwpYXYdn6MSrWHZv4nyFh,American Standard,14,200040,folk rock,2/28/2020,3.33,song36239,8D8F,song8D8F,200,03:20
44239,You Can Close Your Eyes - Live 1988,spotify:track:6Ut0tEQ17eswAJF4JSqlII,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),1,151916,soft rock,10/25/2019,2.53,song36240,8D90,song8D90,152,02:32
44240,Wild Mountain Thyme - Live 1988,spotify:track:5L192gCNVC1noF0x6jJWP1,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),2,171560,adult standards,10/25/2019,2.86,song36241,8D91,song8D91,172,02:52
44241,Looking for Love on Broadway - Live 1988,spotify:track:3Zy6QrnwPAVnvU7WqU4kAa,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),3,152177,folk,10/25/2019,2.54,song36242,8D92,song8D92,152,02:32
44242,Riding on a Railroad - Live 1988,spotify:track:5Nf3QlKt9D0ZukkIKhJaXP,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),4,161894,adult standards,10/25/2019,2.7,song36243,8D93,song8D93,162,02:42
44243,Machine Gun Kelly - Live 1988,spotify:track:6hVUnZK05FEyW2FmYeTWnx,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),5,169392,adult standards,10/25/2019,2.82,song36244,8D94,song8D94,169,02:49
44244,Everyday - Live 1988,spotify:track:5ec0qPo8sU20mB5qPphF0O,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),6,233026,mellow gold,10/25/2019,3.88,song36245,8D95,song8D95,233,03:53
44245,Walking Man - Live 1988,spotify:track:3o7GNWRj327FyI7ppGpu6f,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),7,249405,mellow gold,10/25/2019,4.16,song36246,8D96,song8D96,249,04:09
44246,Lighthouse - Live 1988,spotify:track:5T32GvGyypP5SHvsk4quBj,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),8,242090,singer-songwriter,10/25/2019,4.03,song36247,8D97,song8D97,242,04:02
44247,Country Road - Live 1988,spotify:track:5HvRLX8WZLGQoSca12qJfZ,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),9,318159,mellow gold,10/25/2019,5.3,song36248,8D98,song8D98,318,05:18
44248,Out on the Western Plains - Live 1988,spotify:track:3FHsr4r4wfr1ENXYk0jQ7V,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),10,202123,folk,10/25/2019,3.37,song36249,8D99,song8D99,202,03:22
44249,The Twist - Live 1988,spotify:track:2Xhx6jCyt71cCgtRy0KmZN,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),11,171377,soft rock,10/25/2019,2.86,song36250,8D9A,song8D9A,171,02:51
44250,Steamroller Blues - Live 1988,spotify:track:5BwRGcutY2k1uPehyIVmt9,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),12,388925,folk rock,10/25/2019,6.48,song36251,8D9B,song8D9B,389,06:29
44251,Sweet Potato Pie - Live 1988,spotify:track:3gdbcAiqucW7xDIqycxbFJ,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),13,224980,adult standards,10/25/2019,3.75,song36252,8D9C,song8D9C,225,03:45
44252,Never Die Young - Live 1988,spotify:track:1TffM5EAJ4TeaMq1qhQTwK,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),14,267429,folk rock,10/25/2019,4.46,song36253,8D9D,song8D9D,267,04:27
44253,Love Has Brought Me Around - Live 1988,spotify:track:3VjlVLdoN10BogUb3e5FW7,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),15,207426,adult standards,10/25/2019,3.46,song36254,8D9E,song8D9E,207,03:27
44254,First of May - Live 1988,spotify:track:0W3noPUnnEJwap2VhpKNpG,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),16,237806,classic rock,10/25/2019,3.96,song36255,8D9F,song8D9F,238,03:58
44255,Carolina in My Mind - Live 1988,spotify:track:1deIVeX46euOuaefBxnMro,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),17,300239,soft rock,10/25/2019,5,song36256,8DA0,song8DA0,300,05:00
44256,Your Smiling Face - Live 1988,spotify:track:607dsqb4NLzmNDZItKKp5U,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),18,183785,singer-songwriter,10/25/2019,3.06,song36257,8DA1,song8DA1,184,03:04
44257,Fire and Rain - Live 1988,spotify:track:7bXe0xKoZPx4lf29FJY1aE,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),19,280934,folk,10/25/2019,4.68,song36258,8DA2,song8DA2,281,04:41
44258,Up on the Roof - Live 1988,spotify:track:0MGEyqZzFcO85IIDDbyBRG,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),20,248543,mellow gold,10/25/2019,4.14,song36259,8DA3,song8DA3,249,04:09
44259,Shower the People - Live 1988,spotify:track:5PNX5dI2686jzQ4RcQOe1e,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),21,300918,folk rock,10/25/2019,5.02,song36260,8DA4,song8DA4,301,05:01
44260,You've Got a Friend - Live 1988,spotify:track:1xBZ67vDOVqmF6qYl0tBRj,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),22,347442,singer-songwriter,10/25/2019,5.79,song36261,8DA5,song8DA5,347,05:47
44261,How Sweet It Is (To Be Loved by You) - Live 1988,spotify:track:4N9KHZPRQs4S0iUgjn1Tdt,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),23,373121,rock,10/25/2019,6.22,song36262,8DA6,song8DA6,373,06:13
44262,Secret O' Life - Live 1988,spotify:track:4ZKaaEbZtDi3zDIxlyQI9K,spotify:artist:0vn7UBvSQECKJm2817Yf1P,James Taylor,spotify:album:4V51RDAwol1iKNPMaeWMDV,Montreux 1988 (Live 1988),24,239844,singer-songwriter,10/25/2019,4,song36263,8DA7,song8DA7,240,04:00
44263,Shake It On,spotify:track:4bL5GNTF2zw5WyEle7irMf,spotify:artist:6J7biCazzYhU3gM9j1wfid,Jamiroquai,spotify:album:1xQq0txMTpstjFUwp4c4E0,Automaton,1,314493,dance pop,3/31/2017,5.24,song36264,8DA8,song8DA8,314,05:14
44264,Automaton,spotify:track:42dJ29C11xlJTLkRVmKty1,spotify:artist:6J7biCazzYhU3gM9j1wfid,Jamiroquai,spotify:album:1xQq0txMTpstjFUwp4c4E0,Automaton,2,287960,dance pop,3/31/2017,4.8,song36265,8DA9,song8DA9,288,04:48
44265,Cloud 9,spotify:track:2kX4ykCwUeAVYv6fahnDfG,spotify:artist:6J7biCazzYhU3gM9j1wfid,Jamiroquai,spotify:album:1xQq0txMTpstjFUwp4c4E0,Automaton,3,236946,dance pop,3/31/2017,3.95,song36266,8DAA,song8DAA,237,03:57
44266,Superfresh,spotify:track:6fZouanPj27mII5L4kwvDe,spotify:artist:6J7biCazzYhU3gM9j1wfid,Jamiroquai,spotify:album:1xQq0txMTpstjFUwp4c4E0,Automaton,4,228026,dance pop,3/31/2017,3.8,song36267,8DAB,song8DAB,228,03:48
44267,Hot Property,spotify:track:4OcTu05fjO7mRBmfCL1nZd,spotify:artist:6J7biCazzYhU3gM9j1wfid,Jamiroquai,spotify:album:1xQq0txMTpstjFUwp4c4E0,Automaton,5,271986,dance pop,3/31/2017,4.53,song36268,8DAC,song8DAC,272,04:32
