rock,30,2021-11-07
contemporary country,17,2021-11-08
dance pop,45,2021-11-08
hip hop,21,2021-11-08
latin,28,2021-11-08
modern rock,13,2021-11-08
pop,72,2021-11-08
pop rap,18,2021-11-08
post-teen pop,35,2021-11-08
rap,27,2021-11-08
rock,41,2021-11-08
contemporary country,13,2021-11-09
dance pop,44,2021-11-09
hip hop,18,2021-11-09
latin,16,2021-11-09
modern rock,20,2021-11-09
pop,78,2021-11-09
pop rap,30,2021-11-09
post-teen pop,12,2021-11-09
rap,22,2021-11-09
rock,30,2021-11-09
contemporary country,20,2021-11-10
dance pop,60,2021-11-10
hip hop,18,2021-11-10
latin,26,2021-11-10
modern rock,18,2021-11-10
pop,89,2021-11-10
pop rap,23,2021-11-10
post-teen pop,12,2021-11-10
rap,31,2021-11-10
rock,29,2021-11-10
contemporary country,20,2021-11-11
dance pop,51,2021-11-11
hip hop,18,2021-11-11
latin,19,2021-11-11
modern rock,16,2021-11-11
pop,87,2021-11-11
pop rap,23,2021-11-11
post-teen pop,16,2021-11-11
rap,35,2021-11-11
rock,38,2021-11-11
contemporary country,13,2021-11-12
dance pop,41,2021-11-12
hip hop,26,2021-11-12
latin,13,2021-11-12
modern rock,11,2021-11-12
pop,75,2021-11-12
pop rap,17,2021-11-12
post-teen pop,16,2021-11-12
rap,17,2021-11-12
rock,30,2021-11-12
contemporary country,18,2021-11-13
dance pop,46,2021-11-13
hip hop,17,2021-11-13
latin,28,2021-11-13
modern rock,7,2021-11-13
pop,85,2021-11-13
pop rap,20,2021-11-13
post-teen pop,14,2021-11-13
rap,29,2021-11-13
rock,39,2021-11-13
contemporary country,20,2021-11-14
dance pop,43,2021-11-14
hip hop,15,2021-11-14
latin,20,2021-11-14
modern rock,17,2021-11-14
pop,73,2021-11-14
pop rap,25,2021-11-14
post-teen pop,22,2021-11-14
rap,32,2021-11-14
rock,45,2021-11-14
contemporary country,10,2021-11-15
dance pop,43,2021-11-15
hip hop,14,2021-11-15
latin,24,2021-11-15
modern rock,19,2021-11-15
pop,74,2021-11-15
pop rap,16,2021-11-15
post-teen pop,12,2021-11-15
rap,35,2021-11-15
rock,31,2021-11-15
contemporary country,16,2021-11-16
dance pop,57,2021-11-16
hip hop,16,2021-11-16
latin,15,2021-11-16
modern rock,13,2021-11-16
pop,89,2021-11-16
pop rap,17,2021-11-16
post-teen pop,14,2021-11-16
rap,26,2021-11-16
rock,35,2021-11-16
contemporary country,24,2021-11-17
dance pop,43,2021-11-17
hip hop,19,2021-11-17
latin,15,2021-11-17
modern rock,13,2021-11-17
pop,79,2021-11-17
pop rap,20,2021-11-17
post-teen pop,18,2021-11-17
rap,35,2021-11-17
rock,22,2021-11-17
contemporary country,15,2021-11-18
dance pop,42,2021-11-18
hip hop,16,2021-11-18
latin,18,2021-11-18
modern rock,17,2021-11-18
pop,96,2021-11-18
pop rap,30,2021-11-18
post-teen pop,17,2021-11-18
rap,45,2021-11-18
rock,47,2021-11-18
contemporary country,14,2021-11-19
dance pop,37,2021-11-19
hip hop,17,2021-11-19
latin,24,2021-11-19
modern rock,13,2021-11-19
pop,82,2021-11-19
pop rap,20,2021-11-19
post-teen pop,15,2021-11-19
rap,33,2021-11-19
rock,43,2021-11-19
contemporary country,23,2021-11-20
dance pop,56,2021-11-20
hip hop,22,2021-11-20
latin,20,2021-11-20
modern rock,23,2021-11-20
pop,79,2021-11-20
pop rap,20,2021-11-20
post-teen pop,23,2021-11-20
rap,25,2021-11-20
rock,41,2021-11-20
contemporary country,20,2021-11-21
dance pop,41,2021-11-21
hip hop,11,2021-11-21
latin,27,2021-11-21
modern rock,19,2021-11-21
pop,75,2021-11-21
pop rap,25,2021-11-21
post-teen pop,18,2021-11-21
rap,32,2021-11-21
rock,30,2021-11-21
contemporary country,4,2021-11-22
dance pop,2,2021-11-22
hip hop,1,2021-11-22
latin,1,2021-11-22
modern rock,2,2021-11-22
pop,13,2021-11-22
pop rap,2,2021-11-22
rap,4,2021-11-22
rock,3,2021-11-22
